time,open,high,low,close,BITBAY:ETHUSDT: Open,BITBAY:ETHUSDT: High,BITBAY:ETHUSDT: Low,BITBAY:ETHUSDT: Close,MA,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1625322300,33568.55,33666.12,33512.28,33573.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4708,2.6789323500000863,59.21777530245418
1625322600,33573.26,33581.83,33451.99,33454.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.333386,2.546991200000086,54.519454613606534
1625322900,33450.11,33462.42,33384.58,33395.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.225323,2.566141000000086,52.300705485660735
1625323200,33397.49,33415.13,33238.02,33268.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.90452,2.5671297000000863,47.79425574886187
1625323500,33271.38,33310.24,33257.46,33292.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.974741,2.5245005000000864,48.69382507831225
1625323800,33303.93,33474.49,33303.93,33474.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.914692,2.5347132500000864,55.028600525201824
1625324100,33470.81,33606.46,33428.68,33585.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.841619,2.596344950000087,58.41133927226628
1625324400,33585.83,33740.82,33536.51,33600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.167284,2.6651401000000865,58.83538609843964
1625324700,33615.03,33620.65,33515.04,33515.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.814811,2.6700128500000866,55.19871689910492
1625325000,33510,33527.93,33473.58,33485.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.208192,2.636001850000086,53.9414005617651
1625325300,33491.76,33494.19,33444.22,33456.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.143118,2.6050684500000862,52.6952685336106
